,promo_id,promo_cat,promo_discount,start_date,end_date,promo_prods,promo_stores,BX
433,433,1,0.25,141,142,2,3,0
433,433,0,0.5,141,142,337,70,0
433,433,1,0.25,141,142,522,41,0
433,433,2,0.1,141,142,588,62,0
433,433,1,0.25,141,142,472,86,0
433,433,1,0.25,141,142,71,98,0
433,433,2,0.1,141,142,675,10,0
433,433,3,0.33,141,142,69,28,2
433,433,2,0.1,141,142,652,79,0
433,433,2,0.1,141,142,335,4,0
433,433,2,0.1,141,142,660,24,0
433,433,2,0.1,141,142,278,48,0
433,433,3,0.25,141,142,518,12,3
433,433,2,0.1,141,142,28,19,0
434,434,1,0.25,94,95,574,67,0
435,435,3,0.25,93,94,648,50,3
435,435,1,0.25,93,94,691,55,0
435,435,2,0.1,93,94,577,0,0
435,435,2,0.1,93,94,588,87,0
436,436,1,0.25,61,62,324,10,0
436,436,2,0.1,61,62,495,83,0
436,436,2,0.1,61,62,678,71,0
436,436,2,0.1,61,62,664,34,0
436,436,2,0.1,61,62,644,16,0
436,436,2,0.1,61,62,323,0,0
436,436,1,0.25,61,62,234,60,0
436,436,4,0.18,61,62,261,55,0
436,436,2,0.1,61,62,513,81,0
436,436,4,0.36,61,62,439,62,0
436,436,1,0.25,61,62,91,33,0
436,436,2,0.1,61,62,136,30,0
436,436,1,0.25,61,62,351,53,0
436,436,2,0.1,61,62,209,88,0
436,436,2,0.1,61,62,203,40,0
436,436,2,0.1,61,62,1,39,0
436,436,2,0.1,61,62,68,9,0
436,436,1,0.25,61,62,29,72,0
436,436,1,0.25,61,62,18,5,0
436,436,1,0.25,61,62,106,91,0
436,436,2,0.1,61,62,0,45,0
436,436,2,0.1,61,62,449,65,0
436,436,1,0.25,61,62,643,51,0
437,437,1,0.25,76,77,469,59,0
437,437,4,0.02,76,77,546,47,0
437,437,4,0.08,76,77,468,54,0
437,437,1,0.25,76,77,466,85,0
437,437,2,0.1,76,77,528,61,0
437,437,1,0.25,76,77,682,46,0
437,437,2,0.1,76,77,452,14,0
438,438,2,0.1,90,91,258,90,0
438,438,2,0.1,90,91,340,14,0
438,438,1,0.25,90,91,57,91,0
438,438,2,0.1,90,91,473,58,0
438,438,0,0.5,90,91,23,52,0
438,438,1,0.25,90,91,698,11,0
438,438,1,0.25,90,91,696,30,0
438,438,2,0.1,90,91,318,62,0
438,438,1,0.25,90,91,82,55,0
438,438,2,0.1,90,91,226,16,0
438,438,1,0.25,90,91,19,71,0
438,438,2,0.1,90,91,94,73,0
438,438,2,0.1,90,91,239,74,0
438,438,2,0.1,90,91,537,72,0
438,438,0,0.5,90,91,422,12,0
438,438,0,0.5,90,91,319,41,0
438,438,2,0.1,90,91,134,28,0
438,438,2,0.1,90,91,392,48,0
438,438,1,0.25,90,91,438,2,0
438,438,1,0.25,90,91,80,10,0
438,438,1,0.25,90,91,379,6,0
438,438,0,0.5,90,91,677,44,0
438,438,2,0.1,90,91,268,84,0
438,438,2,0.1,90,91,683,17,0
439,439,2,0.1,22,23,661,60,0
439,439,4,0.02,22,23,546,4,0
439,439,2,0.1,22,23,208,89,0
439,439,1,0.25,22,23,525,74,0
439,439,2,0.1,22,23,256,80,0
439,439,3,0.33,22,23,568,64,2
439,439,0,0.5,22,23,301,19,0
439,439,3,0.25,22,23,80,30,3
439,439,4,0.04,22,23,46,66,0
439,439,4,0.14,22,23,381,91,0
439,439,1,0.25,22,23,290,53,0
439,439,1,0.25,22,23,420,57,0
439,439,2,0.1,22,23,500,83,0
439,439,1,0.25,22,23,194,5,0
439,439,4,0.08,22,23,534,27,0
439,439,2,0.1,22,23,440,61,0
439,439,2,0.1,22,23,329,46,0
439,439,2,0.1,22,23,409,10,0
439,439,3,0.25,22,23,283,58,3
440,440,2,0.1,37,38,211,43,0
440,440,4,0.14,37,38,381,18,0
440,440,2,0.1,37,38,63,31,0
440,440,4,0.08,37,38,468,94,0
440,440,4,0.01,37,38,274,91,0
440,440,2,0.1,37,38,485,22,0
440,440,2,0.1,37,38,586,37,0
440,440,1,0.25,37,38,321,17,0
440,440,2,0.1,37,38,284,80,0
440,440,0,0.5,37,38,697,72,0
440,440,2,0.1,37,38,643,26,0
440,440,2,0.1,37,38,225,67,0
440,440,2,0.1,37,38,592,59,0
440,440,0,0.5,37,38,410,55,0
440,440,3,0.25,37,38,110,42,3
440,440,1,0.25,37,38,54,24,0
440,440,3,0.33,37,38,111,79,2
440,440,2,0.1,37,38,340,68,0
440,440,2,0.1,37,38,51,11,0
440,440,1,0.25,37,38,128,96,0
440,440,1,0.25,37,38,273,21,0
440,440,4,0.39,37,38,632,78,0
440,440,2,0.1,37,38,10,9,0
440,440,2,0.1,37,38,699,3,0
441,441,2,0.1,123,124,134,45,0
441,441,1,0.25,123,124,545,62,0
441,441,2,0.1,123,124,52,28,0
441,441,1,0.25,123,124,379,9,0
441,441,2,0.1,123,124,678,20,0
441,441,2,0.1,123,124,384,58,0
441,441,2,0.1,123,124,64,72,0
441,441,1,0.25,123,124,591,4,0
441,441,3,0.33,123,124,331,73,2
441,441,2,0.1,123,124,378,11,0
441,441,1,0.25,123,124,224,44,0
441,441,0,0.5,123,124,474,80,0
441,441,1,0.25,123,124,559,14,0
441,441,1,0.25,123,124,578,76,0
441,441,2,0.1,123,124,197,52,0
441,441,2,0.1,123,124,38,92,0
441,441,0,0.5,123,124,527,17,0
441,441,1,0.25,123,124,481,86,0
441,441,2,0.1,123,124,18,0,0
441,441,1,0.25,123,124,643,13,0
441,441,3,0.25,123,124,320,10,3
441,441,2,0.1,123,124,504,87,0
441,441,0,0.5,123,124,499,15,0
441,441,0,0.5,123,124,680,96,0
441,441,2,0.1,123,124,628,7,0
441,441,1,0.25,123,124,291,59,0
441,441,2,0.1,123,124,608,53,0
442,442,2,0.1,93,94,121,32,0
442,442,2,0.1,93,94,443,50,0
442,442,1,0.25,93,94,221,46,0
442,442,2,0.1,93,94,56,96,0
442,442,2,0.1,93,94,610,53,0
442,442,2,0.1,93,94,528,89,0
442,442,1,0.25,93,94,611,24,0
442,442,1,0.25,93,94,329,66,0
442,442,2,0.1,93,94,154,68,0
442,442,1,0.25,93,94,286,47,0
442,442,2,0.1,93,94,685,83,0
442,442,1,0.25,93,94,507,7,0
443,443,2,0.1,102,103,78,90,0
443,443,1,0.25,102,103,29,37,0
443,443,2,0.1,102,103,692,57,0
443,443,1,0.25,102,103,301,49,0
443,443,1,0.25,102,103,308,47,0
443,443,2,0.1,102,103,488,82,0
443,443,0,0.5,102,103,61,59,0
443,443,2,0.1,102,103,15,84,0
443,443,0,0.5,102,103,135,71,0
443,443,2,0.1,102,103,211,55,0
443,443,1,0.25,102,103,186,20,0
443,443,2,0.1,102,103,359,85,0
443,443,2,0.1,102,103,375,56,0
443,443,1,0.25,102,103,545,1,0
443,443,0,0.5,102,103,75,80,0
443,443,2,0.1,102,103,235,58,0
443,443,0,0.5,102,103,280,86,0
443,443,2,0.1,102,103,83,52,0
443,443,1,0.25,102,103,120,73,0
443,443,1,0.25,102,103,329,34,0
443,443,3,0.33,102,103,335,83,2
443,443,0,0.5,102,103,161,53,0
443,443,2,0.1,102,103,456,98,0
443,443,1,0.25,102,103,94,50,0
443,443,3,0.33,102,103,559,72,2
443,443,2,0.1,102,103,522,22,0
443,443,1,0.25,102,103,526,75,0
443,443,2,0.1,102,103,115,62,0
443,443,2,0.1,102,103,192,63,0
444,444,2,0.1,87,88,580,15,0
444,444,2,0.1,87,88,299,73,0
444,444,2,0.1,87,88,477,10,0
444,444,2,0.1,87,88,694,6,0
444,444,2,0.1,87,88,578,79,0
444,444,2,0.1,87,88,178,65,0
444,444,1,0.25,87,88,157,86,0
444,444,2,0.1,87,88,36,89,0
444,444,3,0.25,87,88,342,99,3
444,444,2,0.1,87,88,522,90,0
444,444,2,0.1,87,88,17,21,0
445,445,4,0.18,147,148,327,62,0
445,445,2,0.1,147,148,505,19,0
445,445,2,0.1,147,148,376,63,0
445,445,1,0.25,147,148,271,87,0
445,445,4,0.32,147,148,384,48,0
445,445,4,0.18,147,148,261,32,0
445,445,3,0.5,147,148,344,11,1
445,445,4,0.43,147,148,36,6,0
445,445,2,0.1,147,148,165,65,0
445,445,1,0.25,147,148,315,20,0
445,445,0,0.5,147,148,28,58,0
445,445,2,0.1,147,148,81,92,0
445,445,2,0.1,147,148,503,93,0
445,445,4,0.11,147,148,302,23,0
445,445,4,0.02,147,148,310,38,0
445,445,0,0.5,147,148,111,25,0
445,445,2,0.1,147,148,372,78,0
445,445,2,0.1,147,148,329,85,0
445,445,2,0.1,147,148,470,76,0
445,445,2,0.1,147,148,631,73,0
446,446,4,0.0,7,8,432,66,0
446,446,4,0.1,7,8,64,60,0
446,446,2,0.1,7,8,376,36,0
446,446,2,0.1,7,8,409,21,0
446,446,1,0.25,7,8,427,26,0
446,446,2,0.1,7,8,260,18,0
446,446,2,0.1,7,8,657,86,0
446,446,2,0.1,7,8,490,76,0
446,446,1,0.25,7,8,351,20,0
446,446,4,0.06,7,8,138,85,0
446,446,1,0.25,7,8,426,24,0
446,446,1,0.25,7,8,364,64,0
446,446,4,0.21,7,8,67,74,0
446,446,0,0.5,7,8,691,75,0
446,446,2,0.1,7,8,307,95,0
446,446,0,0.5,7,8,220,49,0
446,446,2,0.1,7,8,118,34,0
446,446,1,0.25,7,8,433,82,0
446,446,2,0.1,7,8,607,14,0
446,446,2,0.1,7,8,246,48,0
446,446,4,0.34,7,8,169,41,0
446,446,2,0.1,7,8,586,63,0
447,447,1,0.25,131,132,621,83,0
447,447,0,0.5,131,132,463,19,0
447,447,3,0.25,131,132,78,87,3
447,447,1,0.25,131,132,603,69,0
447,447,2,0.1,131,132,631,57,0
447,447,3,0.25,131,132,629,46,3
447,447,0,0.5,131,132,10,24,0
447,447,2,0.1,131,132,498,31,0
447,447,2,0.1,131,132,320,58,0
447,447,2,0.1,131,132,51,67,0
447,447,0,0.5,131,132,315,45,0
447,447,1,0.25,131,132,616,51,0
447,447,3,0.25,131,132,70,1,3
447,447,2,0.1,131,132,684,75,0
447,447,2,0.1,131,132,278,96,0
447,447,4,0.08,131,132,349,74,0
447,447,4,0.05,131,132,108,62,0
447,447,1,0.25,131,132,152,8,0
447,447,1,0.25,131,132,686,22,0
447,447,3,0.33,131,132,572,95,2
447,447,3,0.33,131,132,552,0,2
447,447,0,0.5,131,132,562,21,0
448,448,1,0.25,117,118,530,55,0
448,448,2,0.1,117,118,637,11,0
448,448,1,0.25,117,118,268,80,0
448,448,2,0.1,117,118,112,24,0
448,448,4,0.19,117,118,406,48,0
448,448,2,0.1,117,118,284,26,0
448,448,1,0.25,117,118,491,49,0
448,448,1,0.25,117,118,672,12,0
448,448,3,0.25,117,118,165,8,3
448,448,2,0.1,117,118,198,46,0
448,448,2,0.1,117,118,515,64,0
448,448,0,0.5,117,118,79,33,0
448,448,2,0.1,117,118,258,61,0
448,448,2,0.1,117,118,483,5,0
448,448,2,0.1,117,118,115,95,0
448,448,3,0.33,117,118,54,16,2
448,448,4,0.05,117,118,108,22,0
448,448,1,0.25,117,118,544,63,0
448,448,4,0.1,117,118,579,30,0
448,448,1,0.25,117,118,591,89,0
448,448,0,0.5,117,118,283,92,0
448,448,2,0.1,117,118,95,72,0
448,448,1,0.25,117,118,208,94,0
448,448,0,0.5,117,118,92,85,0
448,448,2,0.1,117,118,269,39,0
449,449,3,0.33,97,98,579,73,2
449,449,0,0.5,97,98,692,57,0
449,449,2,0.1,97,98,126,68,0
449,449,0,0.5,97,98,417,18,0
449,449,1,0.25,97,98,637,43,0
449,449,0,0.5,97,98,358,95,0
449,449,3,0.25,97,98,370,96,3
449,449,1,0.25,97,98,679,74,0
449,449,2,0.1,97,98,342,2,0
449,449,2,0.1,97,98,406,45,0
449,449,3,0.25,97,98,507,88,3
449,449,2,0.1,97,98,684,85,0
449,449,2,0.1,97,98,205,79,0
449,449,2,0.1,97,98,636,30,0
449,449,1,0.25,97,98,487,50,0
449,449,0,0.5,97,98,299,39,0
449,449,1,0.25,97,98,630,41,0
449,449,1,0.25,97,98,539,16,0
449,449,1,0.25,97,98,189,71,0
449,449,2,0.1,97,98,261,70,0
449,449,2,0.1,97,98,180,12,0
449,449,2,0.1,97,98,375,62,0
450,450,2,0.1,90,91,154,92,0
450,450,1,0.25,90,91,92,73,0
450,450,0,0.5,90,91,114,47,0
450,450,1,0.25,90,91,37,62,0
450,450,2,0.1,90,91,356,4,0
450,450,4,0.5,90,91,121,18,0
450,450,4,0.08,90,91,534,53,0
450,450,1,0.25,90,91,358,7,0
450,450,1,0.25,90,91,524,2,0
450,450,4,0.28,90,91,689,9,0
450,450,1,0.25,90,91,243,98,0
450,450,1,0.25,90,91,543,76,0
451,451,2,0.1,94,95,195,30,0
451,451,2,0.1,94,95,473,57,0
451,451,3,0.33,94,95,216,95,2
451,451,1,0.25,94,95,8,71,0
451,451,0,0.5,94,95,632,19,0
452,452,2,0.1,136,137,235,52,0
452,452,1,0.25,136,137,664,12,0
452,452,3,0.5,136,137,443,15,1
452,452,2,0.1,136,137,289,81,0
452,452,2,0.1,136,137,213,43,0
452,452,3,0.25,136,137,188,60,3
452,452,1,0.25,136,137,606,70,0
452,452,1,0.25,136,137,225,92,0
452,452,3,0.5,136,137,186,77,1
452,452,4,0.18,136,137,391,37,0
453,453,2,0.1,133,134,520,98,0
453,453,3,0.33,133,134,141,29,2
453,453,1,0.25,133,134,2,92,0
453,453,1,0.25,133,134,70,14,0
453,453,1,0.25,133,134,17,59,0
453,453,1,0.25,133,134,235,41,0
453,453,1,0.25,133,134,440,22,0
453,453,2,0.1,133,134,71,61,0
453,453,3,0.33,133,134,302,18,2
453,453,0,0.5,133,134,542,76,0
453,453,2,0.1,133,134,531,54,0
453,453,1,0.25,133,134,132,37,0
453,453,0,0.5,133,134,58,38,0
453,453,1,0.25,133,134,147,32,0
453,453,1,0.25,133,134,691,23,0
453,453,1,0.25,133,134,105,11,0
453,453,3,0.25,133,134,201,85,3
453,453,1,0.25,133,134,383,62,0
454,454,2,0.1,126,127,209,19,0
454,454,2,0.1,126,127,389,44,0
454,454,4,0.15,126,127,161,7,0
454,454,1,0.25,126,127,525,15,0
454,454,4,0.33,126,127,576,48,0
454,454,2,0.1,126,127,281,79,0
454,454,2,0.1,126,127,211,26,0
454,454,2,0.1,126,127,223,12,0
454,454,3,0.25,126,127,106,22,3
454,454,1,0.25,126,127,505,13,0
454,454,3,0.25,126,127,569,37,3
454,454,1,0.25,126,127,318,14,0
454,454,2,0.1,126,127,228,30,0
454,454,2,0.1,126,127,333,10,0
454,454,1,0.25,126,127,490,2,0
454,454,2,0.1,126,127,521,42,0
454,454,2,0.1,126,127,183,31,0
454,454,2,0.1,126,127,374,53,0
454,454,4,0.0,126,127,432,29,0
455,455,2,0.1,86,87,550,48,0
455,455,1,0.25,86,87,476,90,0
455,455,0,0.5,86,87,101,84,0
455,455,3,0.25,86,87,501,73,3
455,455,1,0.25,86,87,50,69,0
455,455,2,0.1,86,87,209,35,0
455,455,2,0.1,86,87,650,24,0
455,455,2,0.1,86,87,222,91,0
455,455,1,0.25,86,87,579,74,0
455,455,2,0.1,86,87,198,66,0
455,455,2,0.1,86,87,533,82,0
455,455,2,0.1,86,87,121,99,0
455,455,1,0.25,86,87,325,64,0
455,455,1,0.25,86,87,528,56,0
455,455,2,0.1,86,87,516,23,0
455,455,3,0.33,86,87,136,28,2
455,455,1,0.25,86,87,181,81,0
455,455,1,0.25,86,87,58,0,0
455,455,2,0.1,86,87,375,13,0
455,455,2,0.1,86,87,118,98,0
455,455,2,0.1,86,87,630,32,0
455,455,2,0.1,86,87,490,12,0
455,455,2,0.1,86,87,361,92,0
455,455,3,0.33,86,87,73,88,2
455,455,2,0.1,86,87,538,17,0
455,455,2,0.1,86,87,585,34,0
456,456,2,0.1,34,35,245,56,0
456,456,2,0.1,34,35,422,2,0
456,456,1,0.25,34,35,630,98,0
456,456,2,0.1,34,35,565,16,0
456,456,2,0.1,34,35,499,99,0
456,456,2,0.1,34,35,555,13,0
456,456,2,0.1,34,35,172,66,0
456,456,2,0.1,34,35,530,79,0
456,456,2,0.1,34,35,231,18,0
456,456,1,0.25,34,35,151,70,0
456,456,2,0.1,34,35,78,57,0
456,456,0,0.5,34,35,108,12,0
456,456,1,0.25,34,35,154,29,0
456,456,2,0.1,34,35,63,3,0
456,456,2,0.1,34,35,211,69,0
457,457,1,0.25,2,3,27,44,0
458,458,1,0.25,20,21,681,53,0
458,458,2,0.1,20,21,669,46,0
458,458,0,0.5,20,21,154,57,0
459,459,3,0.25,26,27,140,1,3
460,460,0,0.5,82,83,651,35,0
460,460,0,0.5,82,83,506,99,0
460,460,2,0.1,82,83,430,10,0
460,460,1,0.25,82,83,575,29,0
460,460,2,0.1,82,83,383,25,0
460,460,4,0.05,82,83,108,38,0
460,460,2,0.1,82,83,593,76,0
460,460,1,0.25,82,83,306,72,0
460,460,2,0.1,82,83,200,48,0
461,461,2,0.1,44,45,476,21,0
461,461,2,0.1,44,45,537,31,0
461,461,2,0.1,44,45,15,92,0
461,461,4,0.06,44,45,50,33,0
461,461,3,0.25,44,45,144,55,3
461,461,1,0.25,44,45,655,80,0
461,461,1,0.25,44,45,657,22,0
461,461,2,0.1,44,45,330,95,0
461,461,2,0.1,44,45,551,88,0
461,461,2,0.1,44,45,276,40,0
461,461,2,0.1,44,45,524,11,0
461,461,2,0.1,44,45,196,19,0
461,461,2,0.1,44,45,606,4,0
462,462,2,0.1,41,42,373,22,0
462,462,3,0.5,41,42,62,63,1
462,462,2,0.1,41,42,365,53,0
462,462,2,0.1,41,42,501,4,0
462,462,2,0.1,41,42,579,21,0
462,462,0,0.5,41,42,610,98,0
463,463,2,0.1,137,138,191,55,0
463,463,2,0.1,137,138,82,86,0
463,463,1,0.25,137,138,611,30,0
463,463,2,0.1,137,138,687,11,0
463,463,2,0.1,137,138,102,31,0
463,463,1,0.25,137,138,76,43,0
463,463,2,0.1,137,138,486,42,0
463,463,1,0.25,137,138,240,52,0
463,463,2,0.1,137,138,310,80,0
463,463,0,0.5,137,138,470,69,0
463,463,0,0.5,137,138,517,93,0
463,463,2,0.1,137,138,274,1,0
463,463,2,0.1,137,138,238,84,0
463,463,2,0.1,137,138,90,28,0
463,463,1,0.25,137,138,343,57,0
463,463,1,0.25,137,138,344,13,0
463,463,2,0.1,137,138,373,56,0
463,463,2,0.1,137,138,596,97,0
463,463,1,0.25,137,138,239,38,0
463,463,1,0.25,137,138,505,51,0
463,463,2,0.1,137,138,695,87,0
463,463,2,0.1,137,138,521,72,0
463,463,2,0.1,137,138,319,68,0
463,463,3,0.33,137,138,110,22,2
464,464,4,0.39,6,7,632,93,0
464,464,1,0.25,6,7,91,46,0
464,464,1,0.25,6,7,83,25,0
464,464,2,0.1,6,7,288,43,0
464,464,1,0.25,6,7,144,62,0
464,464,1,0.25,6,7,695,40,0
464,464,1,0.25,6,7,175,64,0
464,464,1,0.25,6,7,220,97,0
464,464,3,0.25,6,7,148,99,3
464,464,2,0.1,6,7,658,56,0
464,464,2,0.1,6,7,459,1,0
465,465,2,0.1,9,10,557,20,0
465,465,4,0.13,9,10,99,78,0
465,465,4,0.36,9,10,368,65,0
465,465,2,0.1,9,10,388,33,0
465,465,3,0.25,9,10,636,70,3
465,465,4,0.32,9,10,384,24,0
465,465,2,0.1,9,10,472,12,0
465,465,1,0.25,9,10,171,84,0
465,465,4,0.31,9,10,19,6,0
465,465,0,0.5,9,10,380,11,0
466,466,0,0.5,121,122,198,17,0
466,466,2,0.1,121,122,82,68,0
466,466,2,0.1,121,122,568,86,0
466,466,2,0.1,121,122,290,76,0
466,466,1,0.25,121,122,118,23,0
466,466,2,0.1,121,122,57,38,0
466,466,3,0.25,121,122,491,7,3
466,466,2,0.1,121,122,414,32,0
466,466,3,0.25,121,122,416,82,3
466,466,2,0.1,121,122,44,88,0
466,466,2,0.1,121,122,166,95,0
466,466,3,0.5,121,122,543,57,1
466,466,2,0.1,121,122,193,97,0
466,466,1,0.25,121,122,102,55,0
466,466,1,0.25,121,122,60,4,0
466,466,2,0.1,121,122,604,37,0
466,466,0,0.5,121,122,641,5,0
466,466,0,0.5,121,122,145,19,0
466,466,2,0.1,121,122,8,1,0
466,466,2,0.1,121,122,551,58,0
466,466,2,0.1,121,122,519,42,0
466,466,3,0.25,121,122,550,22,3
466,466,3,0.25,121,122,84,47,3
466,466,1,0.25,121,122,584,54,0
466,466,2,0.1,121,122,344,21,0
467,467,2,0.1,96,97,521,14,0
467,467,1,0.25,96,97,117,72,0
467,467,1,0.25,96,97,323,31,0
467,467,4,0.0,96,97,432,10,0
467,467,1,0.25,96,97,494,34,0
467,467,2,0.1,96,97,418,79,0
467,467,3,0.25,96,97,68,61,3
467,467,1,0.25,96,97,12,2,0
467,467,1,0.25,96,97,257,76,0
467,467,1,0.25,96,97,333,18,0
467,467,0,0.5,96,97,263,39,0
467,467,1,0.25,96,97,26,74,0
467,467,1,0.25,96,97,14,49,0
467,467,2,0.1,96,97,151,63,0
467,467,3,0.25,96,97,681,78,3
467,467,3,0.33,96,97,209,45,2
467,467,2,0.1,96,97,403,93,0
467,467,1,0.25,96,97,116,54,0
467,467,2,0.1,96,97,464,40,0
467,467,0,0.5,96,97,570,82,0
467,467,2,0.1,96,97,486,6,0
467,467,1,0.25,96,97,167,12,0
467,467,2,0.1,96,97,615,97,0
467,467,4,0.08,96,97,534,28,0
467,467,1,0.25,96,97,636,60,0
467,467,2,0.1,96,97,542,38,0
468,468,1,0.25,129,130,329,11,0
469,469,2,0.1,7,8,500,25,0
469,469,1,0.25,7,8,114,80,0
469,469,2,0.1,7,8,529,91,0
469,469,3,0.33,7,8,625,61,2
469,469,4,0.06,7,8,149,97,0
469,469,4,0.18,7,8,327,22,0
469,469,3,0.25,7,8,631,95,3
469,469,2,0.1,7,8,355,68,0
469,469,4,0.22,7,8,20,90,0
470,470,1,0.25,29,30,175,21,0
470,470,3,0.33,29,30,179,72,2
470,470,2,0.1,29,30,531,73,0
470,470,3,0.25,29,30,395,52,3
470,470,2,0.1,29,30,93,50,0
470,470,1,0.25,29,30,180,68,0
470,470,1,0.25,29,30,28,70,0
470,470,2,0.1,29,30,695,65,0
470,470,0,0.5,29,30,617,57,0
470,470,1,0.25,29,30,33,85,0
470,470,2,0.1,29,30,169,2,0
470,470,2,0.1,29,30,580,64,0
470,470,3,0.33,29,30,88,16,2
470,470,1,0.25,29,30,239,13,0
470,470,2,0.1,29,30,337,34,0
470,470,3,0.25,29,30,333,88,3
470,470,2,0.1,29,30,20,54,0
470,470,1,0.25,29,30,323,6,0
471,471,2,0.1,70,71,336,21,0
471,471,2,0.1,70,71,677,39,0
471,471,4,0.43,70,71,36,27,0
471,471,1,0.25,70,71,291,70,0
471,471,0,0.5,70,71,383,18,0
471,471,4,0.18,70,71,363,60,0
471,471,4,0.08,70,71,534,94,0
471,471,3,0.25,70,71,146,82,3
471,471,0,0.5,70,71,281,91,0
471,471,4,0.0,70,71,432,53,0
471,471,2,0.1,70,71,189,69,0
471,471,1,0.25,70,71,239,68,0
471,471,1,0.25,70,71,116,19,0
471,471,2,0.1,70,71,187,28,0
471,471,2,0.1,70,71,9,3,0
471,471,2,0.1,70,71,421,75,0
471,471,2,0.1,70,71,555,96,0
471,471,1,0.25,70,71,645,35,0
471,471,1,0.25,70,71,694,51,0
471,471,2,0.1,70,71,338,79,0
471,471,2,0.1,70,71,23,2,0
472,472,3,0.33,16,17,38,29,2
472,472,2,0.1,16,17,594,62,0
472,472,1,0.25,16,17,449,0,0
472,472,4,0.34,16,17,169,21,0
472,472,2,0.1,16,17,316,93,0
472,472,2,0.1,16,17,93,31,0
473,473,3,0.5,56,57,558,82,1
473,473,2,0.1,56,57,54,76,0
473,473,1,0.25,56,57,174,78,0
473,473,3,0.33,56,57,263,57,2
473,473,2,0.1,56,57,541,95,0
473,473,2,0.1,56,57,562,59,0
474,474,4,0.05,21,22,108,16,0
474,474,4,0.18,21,22,261,77,0
474,474,2,0.1,21,22,101,53,0
474,474,3,0.25,21,22,92,92,3
475,475,1,0.25,45,46,25,78,0
475,475,1,0.25,45,46,582,10,0
475,475,0,0.5,45,46,511,64,0
475,475,4,0.07,45,46,538,82,0
475,475,3,0.25,45,46,148,62,3
475,475,4,0.06,45,46,149,11,0
475,475,3,0.5,45,46,152,77,1
475,475,2,0.1,45,46,34,67,0
475,475,2,0.1,45,46,419,30,0
475,475,2,0.1,45,46,558,58,0
475,475,2,0.1,45,46,157,17,0
475,475,2,0.1,45,46,489,99,0
475,475,2,0.1,45,46,235,7,0
475,475,2,0.1,45,46,234,56,0
475,475,2,0.1,45,46,26,96,0
475,475,2,0.1,45,46,624,69,0
475,475,3,0.25,45,46,11,35,3
475,475,1,0.25,45,46,326,53,0
475,475,2,0.1,45,46,596,48,0
475,475,2,0.1,45,46,232,89,0
475,475,3,0.25,45,46,194,79,3
476,476,2,0.1,120,121,192,56,0
476,476,1,0.25,120,121,625,44,0
476,476,2,0.1,120,121,243,53,0
476,476,2,0.1,120,121,106,43,0
476,476,2,0.1,120,121,681,73,0
476,476,1,0.25,120,121,183,28,0
476,476,2,0.1,120,121,515,51,0
476,476,1,0.25,120,121,590,40,0
476,476,2,0.1,120,121,580,41,0
476,476,0,0.5,120,121,143,10,0
476,476,1,0.25,120,121,49,17,0
476,476,1,0.25,120,121,112,11,0
476,476,3,0.25,120,121,482,71,3
476,476,2,0.1,120,121,125,48,0
476,476,2,0.1,120,121,111,19,0
476,476,1,0.25,120,121,325,31,0
476,476,2,0.1,120,121,566,46,0
476,476,2,0.1,120,121,617,76,0
476,476,2,0.1,120,121,164,85,0
476,476,1,0.25,120,121,616,57,0
476,476,0,0.5,120,121,434,68,0
476,476,2,0.1,120,121,389,35,0
476,476,2,0.1,120,121,194,80,0
476,476,1,0.25,120,121,141,94,0
476,476,2,0.1,120,121,416,65,0
477,477,2,0.1,126,127,397,15,0
477,477,1,0.25,126,127,343,98,0
477,477,4,0.15,126,127,685,13,0
477,477,3,0.25,126,127,103,6,3
477,477,2,0.1,126,127,531,76,0
477,477,1,0.25,126,127,277,30,0
478,478,1,0.25,77,78,312,74,0
478,478,0,0.5,77,78,558,29,0
478,478,2,0.1,77,78,451,71,0
479,479,1,0.25,135,136,688,6,0
479,479,2,0.1,135,136,405,54,0
479,479,2,0.1,135,136,501,56,0
479,479,2,0.1,135,136,223,9,0
480,480,2,0.1,24,25,163,16,0
480,480,2,0.1,24,25,470,43,0
480,480,4,0.02,24,25,546,89,0
480,480,1,0.25,24,25,284,30,0
480,480,0,0.5,24,25,459,49,0
480,480,2,0.1,24,25,377,70,0
480,480,2,0.1,24,25,547,80,0
480,480,2,0.1,24,25,234,85,0
480,480,2,0.1,24,25,323,57,0
480,480,3,0.25,24,25,258,65,3
480,480,2,0.1,24,25,344,62,0
480,480,2,0.1,24,25,233,18,0
480,480,2,0.1,24,25,483,35,0
480,480,3,0.25,24,25,419,25,3
480,480,0,0.5,24,25,142,2,0
480,480,2,0.1,24,25,415,98,0
480,480,2,0.1,24,25,4,5,0
480,480,0,0.5,24,25,512,73,0
480,480,1,0.25,24,25,69,63,0
481,481,2,0.1,85,86,315,11,0
481,481,2,0.1,85,86,10,66,0
481,481,2,0.1,85,86,133,26,0
481,481,2,0.1,85,86,290,13,0
481,481,2,0.1,85,86,569,36,0
481,481,3,0.33,85,86,271,91,2
482,482,1,0.25,103,104,231,2,0
482,482,1,0.25,103,104,634,57,0
482,482,0,0.5,103,104,614,75,0
482,482,2,0.1,103,104,89,42,0
482,482,1,0.25,103,104,491,10,0
482,482,3,0.25,103,104,422,47,3
482,482,2,0.1,103,104,385,54,0
482,482,2,0.1,103,104,73,73,0
